;authors;df_2010;df_2011;df_2012;df_2013;df_2014;df_2015;df_2016;df_2017;df_2018;df_2019;df_2020;total;min;std;mean;max
5052;kubiliun m;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5053;shaw mh;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.00641025641025641;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5054;hur c;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5055;nik hh;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5056;patel ar;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5057;fischer s;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5058;evans km;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5059;pyart r;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5060;reed a;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5061;feuillet s;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5062;nazarian sm;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5063;rankin g;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5064;satkunasingham j;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5065;morris ml;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5066;fouilloux v;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5067;frey l;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5068;menezes r;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5069;dubay da;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5070;fadel e;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5071;busic m;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5072;patel mb;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5073;fadhil r;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5074;angele m;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5075;benbrik n;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5076;guihaire j;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5077;lang rm;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5078;guba m;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5079;harper am;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5080;sun h;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5081;mishra a;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5082;tan lgl;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5083;chiong e;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5084;khouri ks;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5085;benvenuto lj;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5086;ceradini dj;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5087;yoo ps;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5088;goh bys;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5089;motosko cc;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5090;fryml em;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5091;howard dh;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5092;garber md;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5093;zuo kj;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5094;noreen sa;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5095;narang a;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5096;kara t;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5097;lo a;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5098;lilot m;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5099;edwards eb;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5100;dienstag jl;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5101;hollander ej;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5102;daniels ah;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5103;kamel r;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5104;fatima qadir t;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5105;meiser b;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5106;santos luna f;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5107;chin j;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5108;mor-avi v;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5109;steenkamp r;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5110;nubret k;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5111;bilal pasha s;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5112;norman t;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5113;mccarthy h;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5114;sadler am jr;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5115;massari p;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5116;ramdial s;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5117;vaquero barrios jm;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5118;hashem m;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5119;zuzarte i;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5120;abukhaizaran n;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5121;willand mp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5122;le bret e;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5123;mcgee a;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5124;uriel n;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5125;gaber o;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5126;jhaveri k;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5127;cattral m;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5128;ho es;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5129;al-rukhaimi m;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5130;stangl m;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5131;austin ea;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5132;gerbes a;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5133;rodney a;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5134;aramesh k;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5135;moore wc;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5136;arima h;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5137;lovett p;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5138;peters jl;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5139;tang a;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5140;boet a;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5141;blair je;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5142;gupta g;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.00641025641025641;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5143;yi sg;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.00641025641025641;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5144;ghobrial rm;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.00641025641025641;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5145;lunsford ke;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.00641025641025641;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5146;selzner n;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.00641025641025641;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5147;vanholder r;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.00641025641025641;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5148;mobley cm;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.00641025641025641;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5149;busuttil rw;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.00641025641025641;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5150;jox rj;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5151;yu h;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5152;demyati k;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5153;kim hp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5154;anderson dr;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5155;ali-khan s;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5156;kalagara s;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5157;rabinowich a;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5158;de zwaan m;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5159;rifkin wj;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5160;bastien o;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.00641025641025641;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5161;guthoff m;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.00641025641025641;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5162;o'grady j;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.00641025641025641;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5163;potena l;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.00641025641025641;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5164;zhang z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.01282051282051282;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5165;aslam s;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.01282051282051282;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5166;zhang x;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.00641025641025641;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5167;yildiz b;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.00641025641025641;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5168;faitot f;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.00641025641025641;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5169;levesque e;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.00641025641025641;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5170;besch c;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.00641025641025641;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5171;michard b;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.00641025641025641;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5172;artzner t;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.00641025641025641;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5173;garonzik-wang jm;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.00641025641025641;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5174;waldram mm;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.00641025641025641;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5175;chen y;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.00641025641025641;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5176;erim y;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.00641025641025641;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5177;duivenbode r;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.00641025641025641;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5178;toll ae;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.00641025641025641;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5179;yamamoto k;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.00641025641025641;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5180;bettahar n;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5181;francis a;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5182;lehman rr;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5183;tiong hy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5184;bhugul pa;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5185;vathsala a;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5186;hockenberry jm;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5187;zhang q;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5188;vaidya p;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
5189;okada y;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
