;lemmas;df_2010;df_2011;df_2012;df_2013;df_2014;df_2015;df_2016;df_2017;df_2018;df_2019;df_2020;total;min;std;mean;max
1610;exercise;0.01098901098901099;0.0;0.005319148936170213;0.0;0.011494252873563218;0.0;0.00975609756097561;0.03763440860215054;0.016597510373443983;0.004273504273504274;0.0;0.09606393360881882;0.0;0.011370585652992564;0.009606393360881881;0.03763440860215054
1611;expansion;0.005494505494505495;0.006329113924050633;0.005319148936170213;0.0;0.011494252873563218;0.012578616352201259;0.014634146341463415;0.010752688172043012;0.016597510373443983;0.01282051282051282;0.00641025641025641;0.09602049528795405;0.0;0.005126271632665933;0.009602049528795405;0.016597510373443983
1612;conception;0.038461538461538464;0.0;0.031914893617021274;0.0;0.0;0.006289308176100629;0.0;0.010752688172043012;0.004149377593360996;0.004273504273504274;0.0;0.09584131029356864;0.0;0.014023593504370817;0.009584131029356863;0.038461538461538464
1613;laboratory;0.016483516483516484;0.02531645569620253;0.010638297872340425;0.0;0.005747126436781609;0.0;0.01951219512195122;0.005376344086021506;0.004149377593360996;0.008547008547008548;0.00641025641025641;0.09577032183718331;0.0;0.008442854689846015;0.009577032183718331;0.02531645569620253
1614;problematic;0.01098901098901099;0.0;0.0;0.006756756756756757;0.005747126436781609;0.006289308176100629;0.024390243902439025;0.016129032258064516;0.012448132780082987;0.01282051282051282;0.01282051282051282;0.09557012411974933;0.0;0.0074534358927658565;0.009557012411974933;0.024390243902439025
1615;clearly;0.01098901098901099;0.006329113924050633;0.005319148936170213;0.0;0.011494252873563218;0.012578616352201259;0.00975609756097561;0.005376344086021506;0.016597510373443983;0.017094017094017096;0.0;0.09553411218945451;0.0;0.005359741459536103;0.009553411218945452;0.017094017094017096
1616;49;0.01098901098901099;0.0;0.005319148936170213;0.0;0.0;0.018867924528301886;0.004878048780487805;0.005376344086021506;0.04149377593360996;0.008547008547008548;0.00641025641025641;0.0954712618006109;0.0;0.012653762430881819;0.00954712618006109;0.04149377593360996
1617;accurate;0.01098901098901099;0.0;0.005319148936170213;0.013513513513513514;0.005747126436781609;0.006289308176100629;0.004878048780487805;0.010752688172043012;0.016597510373443983;0.021367521367521368;0.01282051282051282;0.09545387674507311;0.0;0.006364583771567572;0.00954538767450731;0.021367521367521368
1618;medline;0.0;0.0;0.005319148936170213;0.02027027027027027;0.005747126436781609;0.012578616352201259;0.01951219512195122;0.010752688172043012;0.004149377593360996;0.017094017094017096;0.0;0.09542343997679567;0.0;0.0076422348416604145;0.009542343997679567;0.02027027027027027
1619;australian;0.016483516483516484;0.0;0.005319148936170213;0.006756756756756757;0.005747126436781609;0.025157232704402517;0.004878048780487805;0.026881720430107527;0.004149377593360996;0.0;0.01282051282051282;0.0953729281215839;0.0;0.009807079576127059;0.00953729281215839;0.026881720430107527
1620;inhibitor;0.005494505494505495;0.03164556962025317;0.0;0.04054054054054054;0.0;0.0;0.004878048780487805;0.0;0.004149377593360996;0.008547008547008548;0.00641025641025641;0.09525505057615656;0.0;0.014460208535194398;0.009525505057615655;0.04054054054054054
1621;congenital;0.0;0.0189873417721519;0.005319148936170213;0.02027027027027027;0.005747126436781609;0.006289308176100629;0.00975609756097561;0.016129032258064516;0.004149377593360996;0.008547008547008548;0.01282051282051282;0.09519471155088428;0.0;0.006763247982146394;0.009519471155088428;0.02027027027027027
1622;bias;0.005494505494505495;0.0;0.010638297872340425;0.013513513513513514;0.011494252873563218;0.006289308176100629;0.00975609756097561;0.0;0.016597510373443983;0.021367521367521368;0.00641025641025641;0.09515100723196424;0.0;0.0068273112331339635;0.009515100723196423;0.021367521367521368
1623;5-year;0.005494505494505495;0.006329113924050633;0.0;0.0;0.0;0.006289308176100629;0.004878048780487805;0.0;0.016597510373443983;0.05555555555555555;0.00641025641025641;0.0951440423041441;0.0;0.016964853393666143;0.00951440423041441;0.05555555555555555
1624;ought;0.0;0.0;0.005319148936170213;0.013513513513513514;0.0;0.0;0.03414634146341464;0.0;0.024896265560165973;0.017094017094017096;0.0;0.09496928656728143;0.0;0.012414122550834305;0.009496928656728142;0.03414634146341464
1625;retinal;0.0;0.0949367088607595;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0949367088607595;0.0;0.030021623356028922;0.00949367088607595;0.0949367088607595
1626;ascite;0.0;0.08860759493670886;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.09489690311280949;0.0;0.027869375976272762;0.00948969031128095;0.08860759493670886
1627;stranger;0.016483516483516484;0.0189873417721519;0.005319148936170213;0.006756756756756757;0.011494252873563218;0.031446540880503145;0.0;0.0;0.0;0.004273504273504274;0.01282051282051282;0.09476106197616599;0.0;0.010260346025522817;0.009476106197616598;0.031446540880503145
1628;grant;0.005494505494505495;0.0;0.0;0.0;0.022988505747126436;0.0;0.014634146341463415;0.043010752688172046;0.0;0.008547008547008548;0.00641025641025641;0.09467491881827594;0.0;0.014140019655963102;0.009467491881827595;0.043010752688172046
1629;eskd;0.0;0.0;0.0;0.006756756756756757;0.0;0.012578616352201259;0.0;0.07526881720430108;0.0;0.0;0.02564102564102564;0.09460419031325909;0.0;0.02350951323296261;0.009460419031325908;0.07526881720430108
1630;marker;0.005494505494505495;0.03164556962025317;0.0;0.0;0.0;0.012578616352201259;0.004878048780487805;0.010752688172043012;0.024896265560165973;0.004273504273504274;0.038461538461538464;0.09451919825316098;0.0;0.01092381655507944;0.009451919825316098;0.03164556962025317
1631;one;0.005494505494505495;0.0;0.015957446808510637;0.006756756756756757;0.022988505747126436;0.006289308176100629;0.014634146341463415;0.005376344086021506;0.004149377593360996;0.01282051282051282;0.01282051282051282;0.09446690382435868;0.0;0.006918227626406996;0.009446690382435868;0.022988505747126436
1632;biliary;0.0;0.0;0.015957446808510637;0.013513513513513514;0.028735632183908046;0.0;0.004878048780487805;0.026881720430107527;0.0;0.004273504273504274;0.00641025641025641;0.09423986599003181;0.0;0.011252464277838253;0.009423986599003181;0.028735632183908046
1633;video;0.0;0.0;0.0;0.006756756756756757;0.011494252873563218;0.0;0.004878048780487805;0.0;0.05394190871369295;0.017094017094017096;0.0;0.09416498421851782;0.0;0.016722564535168155;0.009416498421851782;0.05394190871369295
1634;alter;0.027472527472527472;0.0;0.005319148936170213;0.0;0.011494252873563218;0.018867924528301886;0.004878048780487805;0.005376344086021506;0.02074688796680498;0.0;0.00641025641025641;0.09415513464387708;0.0;0.009819280321125947;0.009415513464387707;0.027472527472527472
1635;instance;0.005494505494505495;0.012658227848101266;0.02127659574468085;0.0;0.0;0.012578616352201259;0.014634146341463415;0.010752688172043012;0.012448132780082987;0.004273504273504274;0.0;0.09411641700658255;0.0;0.006819439812779803;0.009411641700658255;0.02127659574468085
1636;arm;0.01098901098901099;0.0;0.0;0.006756756756756757;0.0;0.012578616352201259;0.0;0.021505376344086023;0.016597510373443983;0.02564102564102564;0.00641025641025641;0.09406829645652465;0.0;0.009633102835306297;0.009406829645652464;0.02564102564102564
1637;tension;0.0;0.0;0.005319148936170213;0.02702702702702703;0.022988505747126436;0.025157232704402517;0.004878048780487805;0.0;0.0;0.008547008547008548;0.04487179487179487;0.09391697174222255;0.0;0.011229515899521461;0.009391697174222256;0.02702702702702703
1638;object;0.005494505494505495;0.0;0.0;0.0;0.04597701149425287;0.012578616352201259;0.0;0.0;0.008298755186721992;0.021367521367521368;0.00641025641025641;0.093716409895203;0.0;0.014717565184287388;0.0093716409895203;0.04597701149425287
1639;statistically;0.01098901098901099;0.006329113924050633;0.005319148936170213;0.006756756756756757;0.0;0.031446540880503145;0.014634146341463415;0.005376344086021506;0.008298755186721992;0.004273504273504274;0.02564102564102564;0.09342332137420292;0.0;0.008698990234154384;0.009342332137420292;0.031446540880503145
1640;lds;0.0;0.0;0.0;0.02027027027027027;0.0;0.03773584905660377;0.00975609756097561;0.0;0.0;0.02564102564102564;0.03205128205128205;0.0934032425288753;0.0;0.013804609636336878;0.009340324252887531;0.03773584905660377
1641;original;0.0;0.0;0.02127659574468085;0.0;0.005747126436781609;0.006289308176100629;0.004878048780487805;0.021505376344086023;0.016597510373443983;0.017094017094017096;0.038461538461538464;0.09338798294959799;0.0;0.008863822806906821;0.009338798294959798;0.021505376344086023
1642;govern;0.005494505494505495;0.012658227848101266;0.026595744680851064;0.013513513513513514;0.011494252873563218;0.0;0.00975609756097561;0.005376344086021506;0.004149377593360996;0.004273504273504274;0.02564102564102564;0.09331156792439693;0.0;0.007463605565241445;0.009331156792439694;0.026595744680851064
1643;dependent;0.038461538461538464;0.0;0.0;0.0;0.005747126436781609;0.006289308176100629;0.00975609756097561;0.016129032258064516;0.008298755186721992;0.008547008547008548;0.0;0.09322886662719136;0.0;0.011450184167060376;0.009322886662719135;0.038461538461538464
1644;preclinical;0.005494505494505495;0.0;0.005319148936170213;0.013513513513513514;0.011494252873563218;0.012578616352201259;0.024390243902439025;0.016129032258064516;0.0;0.004273504273504274;0.00641025641025641;0.0931928176039615;0.0;0.007718950811353045;0.009319281760396151;0.024390243902439025
1645;jehovah;0.0;0.012658227848101266;0.0;0.02702702702702703;0.034482758620689655;0.018867924528301886;0.0;0.0;0.0;0.0;0.0;0.09303593802411983;0.0;0.013208505525143646;0.009303593802411983;0.034482758620689655
1646;53;0.0;0.006329113924050633;0.0;0.02027027027027027;0.005747126436781609;0.012578616352201259;0.004878048780487805;0.005376344086021506;0.02074688796680498;0.017094017094017096;0.0;0.09302042491063514;0.0;0.007833346544726057;0.009302042491063514;0.02074688796680498
1647;waitlisting;0.0;0.0;0.0;0.0;0.0;0.025157232704402517;0.00975609756097561;0.0;0.058091286307053944;0.0;0.0;0.09300461657243207;0.0;0.018966870155300724;0.009300461657243207;0.058091286307053944
1648;component;0.0;0.006329113924050633;0.005319148936170213;0.0;0.005747126436781609;0.031446540880503145;0.004878048780487805;0.005376344086021506;0.012448132780082987;0.021367521367521368;0.00641025641025641;0.09291197719161925;0.0;0.009951154529728697;0.009291197719161925;0.031446540880503145
1649;contribution;0.01098901098901099;0.012658227848101266;0.010638297872340425;0.0;0.011494252873563218;0.0;0.00975609756097561;0.016129032258064516;0.008298755186721992;0.01282051282051282;0.02564102564102564;0.09278418740929083;0.0;0.005311954965755265;0.009278418740929082;0.016129032258064516
1650;commitment;0.016483516483516484;0.0;0.015957446808510637;0.006756756756756757;0.011494252873563218;0.006289308176100629;0.004878048780487805;0.005376344086021506;0.004149377593360996;0.021367521367521368;0.0;0.09275257292583938;0.0;0.006748318256653418;0.009275257292583938;0.021367521367521368
1651;investigator;0.0;0.012658227848101266;0.0;0.006756756756756757;0.0;0.006289308176100629;0.024390243902439025;0.021505376344086023;0.012448132780082987;0.008547008547008548;0.03205128205128205;0.09259505435457523;0.0;0.008650164137814375;0.009259505435457522;0.024390243902439025
1652;sensitive;0.02197802197802198;0.0;0.010638297872340425;0.013513513513513514;0.028735632183908046;0.0;0.004878048780487805;0.0;0.004149377593360996;0.008547008547008548;0.00641025641025641;0.09243990046864131;0.0;0.009798576799891429;0.009243990046864131;0.028735632183908046
1653;theoretical;0.01098901098901099;0.006329113924050633;0.0;0.006756756756756757;0.011494252873563218;0.0;0.01951219512195122;0.016129032258064516;0.008298755186721992;0.01282051282051282;0.01282051282051282;0.09232962993063214;0.0;0.006326469323825304;0.009232962993063214;0.01951219512195122
1654;simultaneous;0.0;0.0;0.015957446808510637;0.006756756756756757;0.040229885057471264;0.006289308176100629;0.014634146341463415;0.0;0.008298755186721992;0.0;0.019230769230769232;0.09216629832702469;0.0;0.012435870347281873;0.00921662983270247;0.040229885057471264
1655;critique;0.0;0.0;0.005319148936170213;0.04054054054054054;0.011494252873563218;0.012578616352201259;0.0;0.005376344086021506;0.008298755186721992;0.008547008547008548;0.01282051282051282;0.09215466652222727;0.0;0.01194313249194998;0.009215466652222727;0.04054054054054054
1656;partial;0.02197802197802198;0.03164556962025317;0.0;0.0;0.005747126436781609;0.018867924528301886;0.00975609756097561;0.0;0.004149377593360996;0.0;0.00641025641025641;0.09214411771769525;0.0;0.01123906132882136;0.009214411771769525;0.03164556962025317
1657;invite;0.0;0.012658227848101266;0.005319148936170213;0.02027027027027027;0.011494252873563218;0.012578616352201259;0.0;0.0;0.008298755186721992;0.021367521367521368;0.0;0.09198679283454958;0.0;0.00795145461457409;0.009198679283454959;0.021367521367521368
1658;pulmonary;0.01098901098901099;0.02531645569620253;0.005319148936170213;0.013513513513513514;0.0;0.006289308176100629;0.00975609756097561;0.0;0.02074688796680498;0.0;0.02564102564102564;0.09193042283877846;0.0;0.008772682456531377;0.009193042283877847;0.02531645569620253
1659;immediately;0.016483516483516484;0.0;0.015957446808510637;0.0;0.005747126436781609;0.025157232704402517;0.014634146341463415;0.005376344086021506;0.0;0.008547008547008548;0.00641025641025641;0.09190282140770471;0.0;0.008587872946068099;0.009190282140770471;0.025157232704402517
1660;middle;0.016483516483516484;0.0;0.0;0.006756756756756757;0.0;0.018867924528301886;0.01951219512195122;0.005376344086021506;0.024896265560165973;0.0;0.03205128205128205;0.09189300253671381;0.0;0.00976604739258238;0.009189300253671382;0.024896265560165973
1661;substance;0.0;0.03164556962025317;0.010638297872340425;0.0;0.017241379310344827;0.0;0.00975609756097561;0.005376344086021506;0.0;0.017094017094017096;0.0;0.09175170554395262;0.0;0.01046865696295811;0.009175170554395262;0.03164556962025317
1662;preoperative;0.0;0.0189873417721519;0.015957446808510637;0.0;0.017241379310344827;0.006289308176100629;0.0;0.016129032258064516;0.004149377593360996;0.01282051282051282;0.0;0.09157439873904633;0.0;0.007853670964793925;0.009157439873904633;0.0189873417721519
1663;pain;0.005494505494505495;0.0;0.0;0.013513513513513514;0.011494252873563218;0.050314465408805034;0.0;0.010752688172043012;0.0;0.0;0.00641025641025641;0.09156942546243028;0.0;0.015468937518558332;0.009156942546243028;0.050314465408805034
1664;boundary;0.005494505494505495;0.006329113924050633;0.005319148936170213;0.0;0.011494252873563218;0.012578616352201259;0.014634146341463415;0.010752688172043012;0.024896265560165973;0.0;0.0;0.09149873765416322;0.0;0.007463099886445259;0.009149873765416322;0.024896265560165973
1665;generation;0.0;0.0189873417721519;0.005319148936170213;0.0;0.005747126436781609;0.018867924528301886;0.03414634146341464;0.0;0.004149377593360996;0.004273504273504274;0.02564102564102564;0.09149076500368551;0.0;0.011265667271709552;0.009149076500368551;0.03414634146341464
1666;inherent;0.01098901098901099;0.0;0.005319148936170213;0.006756756756756757;0.017241379310344827;0.0;0.00975609756097561;0.016129032258064516;0.012448132780082987;0.01282051282051282;0.01282051282051282;0.09146007141191873;0.0;0.006056446005337094;0.009146007141191872;0.017241379310344827
1667;panel;0.005494505494505495;0.006329113924050633;0.005319148936170213;0.02027027027027027;0.011494252873563218;0.025157232704402517;0.004878048780487805;0.0;0.012448132780082987;0.0;0.00641025641025641;0.09139070576353314;0.0;0.008286226470021255;0.009139070576353315;0.025157232704402517
1668;0;0.0;0.0;0.0;0.013513513513513514;0.0;0.031446540880503145;0.024390243902439025;0.005376344086021506;0.016597510373443983;0.0;0.01282051282051282;0.09132415275592116;0.0;0.011722515453977768;0.009132415275592116;0.031446540880503145
